timestamp source destination sourceport destport databytes
54.575840 17 127 2405 25 512
54.575841 8 122 1979 119 512
54.575842 8 122 1979 119 6
54.576816 37 2 1131 1941 0
54.578768 2 37 1941 1131 212
54.581696 21 2 1397 20 0
54.583648 2 21 20 1397 512
54.584624 122 8 119 1979 0
54.585600 8 122 1979 119 3
54.590480 46 5 4324 119 34
54.590481 116 8 119 3821 8
54.602192 122 8 119 1979 0
54.613904 146 5 119 3857 0
54.614880 5 146 3857 119 3
54.616832 11 5 3868 119 0
54.616833 11 5 119 3200 0
54.617808 8 131 119 41381 0
54.617809 78 5 3299 119 0
54.621712 29 30 3001 1296 60
54.622689 347 8 119 3896 15
54.623664 8 116 3821 119 512
54.623665 8 116 3821 119 512
54.623666 42 8 119 3012 0
54.624640 8 116 3821 119 100
54.624641 249 5 119 3861 5
54.626592 8 347 3896 119 40
54.630496 5 249 3861 119 43
54.632448 353 5 119 3866 5
54.632449 88 5 37820 119 536
54.634400 11 5 3868 119 38
54.637328 116 8 119 3821 0
54.638304 8 116 3821 119 3
54.639280 259 5 119 3862 0
54.642208 249 5 119 3861 5
54.646112 5 249 3861 119 512
54.646113 5 249 3861 119 512
54.649040 5 249 3861 119 512
54.649041 5 249 3861 119 200
54.655872 120 8 119 4923 0
54.656848 259 5 119 3862 5
54.659776 5 259 3862 119 34
54.669536 249 5 119 3861 0
54.670512 49 47 1065 23 5
54.672464 5 353 3866 119 34
54.673440 47 45 1021 513 1
54.677344 76 5 1144 119 512
54.680272 76 5 1144 119 512
54.680274 76 5 1144 119 81
54.680275 353 5 119 3866 5
54.683201 21 2 1397 20 0
54.684176 259 5 119 3862 5
54.684177 232 22 3878 80 0
54.684178 227 224 29310 25 40
54.685153 2 21 20 1397 512
54.686128 22 232 80 3878 0
54.687104 41 2 1119 1951 0
54.688080 5 353 3866 119 512
54.688081 22 232 80 3878 0
54.689056 5 353 3866 119 512
54.689057 2 41 1951 1119 512
54.690032 5 353 3866 119 512
54.690033 5 353 3866 119 104
54.696864 12 2 1064 20 0
54.698816 2 12 20 1064 256
54.698817 15 2 4472 80 0
54.700768 2 15 80 4472 256
54.700770 30 29 1296 3001 0
54.706625 353 5 119 3866 0
54.707600 122 8 119 1979 5
54.708577 120 8 119 4923 5
54.714433 8 122 1979 119 39
54.716384 116 8 119 3821 13
54.719312 122 8 119 1979 5
54.722240 117 8 119 3891 5
54.725169 8 117 3891 119 38
54.725170 45 47 513 1021 0
54.726144 5 259 3862 119 512
54.727120 5 259 3862 119 499
54.727121 47 45 1021 513 4
54.729072 45 44 1352 5000 6
54.731024 287 2 1142 20 0
54.732976 2 287 20 1142 512
54.739808 8 116 3821 119 0
54.744688 8 77 119 1413 0
54.751520 8 116 3821 119 47
54.754448 37 2 1131 1941 0
54.754449 220 2 2000 2053 0
54.756400 2 37 1941 1131 212
54.757376 2 220 2053 2000 512
54.758352 2 220 2053 2000 512
54.758353 2 220 2053 2000 512
54.759328 2 220 2053 2000 512
54.764208 160 2 1529 80 0
54.766160 5 76 119 1144 0
54.769089 113 8 119 3897 5
54.770064 87 8 119 3542 0
54.771040 22 185 80 2575 512
54.772016 12 2 1064 20 0
54.772992 2 12 20 1064 256
54.773968 113 5 119 3863 5
54.774944 241 85 80 2556 0
54.779824 5 113 3863 119 42
54.794465 21 2 1397 20 0
54.794466 48 2 1161 2032 0
54.795441 62 5 119 4971 5
54.795442 47 49 23 1065 0
54.796416 33 2 1167 2005 0
54.797392 2 21 20 1397 512
54.797393 2 48 2032 1161 512
54.798368 2 33 2005 1167 512
54.799344 379 264 3842 25 0
54.802272 117 8 119 3891 15
54.805200 134 80 3877 25 0
54.807152 80 134 25 3877 0
54.809104 8 122 1979 119 512
54.810080 8 122 1979 119 512
54.810081 8 122 1979 119 270
54.813008 191 192 3387 25 0
54.813984 116 8 119 3821 0
54.818864 8 113 3897 119 48
54.818865 15 2 4472 80 0
54.818866 122 8 119 1979 0
54.820816 2 15 80 4472 256
54.821792 8 117 3891 119 33
54.830576 8 120 4923 119 40
54.835456 113 5 119 3863 15
54.836432 113 8 119 3897 15
54.838384 8 113 3897 119 42
54.839360 259 5 119 3862 0
54.840336 5 259 3862 119 3
54.840337 2 168 2008 1234 1
54.843264 353 5 119 3866 0
54.844241 113 8 119 3897 5
54.845216 5 353 3866 119 3
54.847168 8 113 3897 119 817
54.852048 347 8 119 3896 0
54.861808 91 2 1086 4043 0
54.861809 5 113 3863 119 40
54.864736 2 91 4043 1086 512
54.864737 2 91 4043 1086 512
54.867664 117 8 119 3891 0
54.873520 63 376 25 3574 48
54.875473 31 2 1263 1996 0
54.877424 2 31 1996 1263 512
54.877426 10 2 1202 2029 0
54.878400 2 31 1996 1263 512
54.880352 2 10 2029 1202 512
54.882304 134 63 3878 25 0
54.883280 113 8 119 3897 0
54.884256 8 113 3897 119 3
54.892064 63 134 25 3878 0
54.895968 361 181 1103 80 0
54.900849 21 2 1397 20 0
54.902800 2 21 20 1397 512
54.907680 85 86 2554 80 0
54.909632 85 86 2554 80 0
54.910609 42 8 119 3012 0
54.914512 37 2 1131 1941 0
54.914513 117 8 119 3891 15
54.915488 2 37 1941 1131 212
54.918416 42 8 4184 119 0
54.925248 45 47 513 1021 0
54.925249 8 117 3891 119 41
54.933056 249 5 119 3861 0
54.933057 353 5 119 3866 5
54.935008 5 249 3861 119 3
54.936960 120 8 119 4923 5
54.936961 5 88 119 40453 5
54.939888 8 76 119 1126 0
54.949648 259 5 119 3862 5
54.951600 224 227 25 29310 0
54.951601 220 2 2000 2053 0
54.951602 117 8 119 3891 5
54.953553 224 227 25 29310 0
54.954528 8 117 3891 119 512
54.954529 134 63 3878 25 0
54.955504 8 117 3891 119 512
54.955506 8 117 3891 119 10
54.957456 8 120 4923 119 512
54.958432 8 120 4923 119 512
54.958434 8 120 4923 119 140
54.959408 15 2 4472 80 0
54.961360 2 15 80 4472 256
54.964288 5 259 3862 119 55
54.970145 5 353 3866 119 0
54.971120 259 5 119 3862 5
54.972096 12 2 1064 20 0
54.973073 117 8 119 3891 0
54.973074 2 12 20 1064 256
54.974048 8 117 3891 119 3
54.975024 86 85 80 2554 0
54.977952 85 86 2554 80 0
54.977953 21 2 1397 20 0
54.978928 85 86 2554 80 0
54.979905 2 21 20 1397 512
54.980880 107 8 1958 119 41
54.980881 8 107 119 1958 0
54.981856 85 86 2554 80 326
54.983808 85 86 2554 80 326
54.995520 354 85 1110 8080 0
54.996496 354 85 1117 8080 0
54.998448 41 2 1119 1951 0
54.998449 287 2 1142 20 0
54.998450 85 354 8080 1110 0
55.000000 85 354 8080 1117 0
55.000976 2 41 1951 1119 512
55.000977 2 287 20 1142 512
55.002928 122 8 119 1979 0
55.003904 8 122 1979 119 3
55.004880 354 85 1116 8080 0
55.005856 2 306 20 2547 512
55.006832 2 306 20 2547 512
55.007808 2 306 20 2547 512
55.007809 2 306 20 2547 512
55.008784 2 306 20 2547 512
55.008785 85 354 8080 1116 512
55.009760 2 306 20 2547 512
55.009761 2 306 20 2547 512
55.010736 2 306 20 2547 512
55.010737 2 306 20 2547 512
55.011712 2 306 20 2547 512
55.011713 85 354 8080 1116 512
55.012688 2 306 20 2547 512
55.012689 2 306 20 2547 512
55.013664 2 306 20 2547 512
55.014640 2 306 20 2547 512
55.014641 2 306 20 2547 512
55.014642 2 306 20 2547 512
55.015616 2 306 20 2547 512
55.016592 2 306 20 2547 512
55.016593 5 62 4971 119 58
55.016594 2 306 20 2547 512
55.017568 2 306 20 2547 512
55.018544 2 306 20 2547 512
55.018546 2 306 20 2547 512
55.019520 2 306 20 2547 512
55.019521 2 306 20 2547 512
55.020496 2 306 20 2547 512
55.020497 2 306 20 2547 512
55.021472 2 306 20 2547 512
55.021473 2 306 20 2547 512
55.022448 2 306 20 2547 512
55.022449 2 306 20 2547 512
55.023424 2 306 20 2547 512
55.023425 2 306 20 2547 512
55.025376 131 8 41304 119 536
55.026352 8 131 119 41304 0
55.027328 306 2 2547 20 0
55.028304 306 2 2547 20 0
55.036112 306 2 2547 20 0
55.037088 236 2 3720 21 6
55.037089 198 199 1053 25 0
55.043920 160 2 1529 80 0
55.043922 306 2 2547 20 0
55.045872 2 160 80 1529 408
55.045873 2 160 80 1529 408
55.050752 306 2 2547 20 0
55.055633 306 2 2547 20 0
55.057584 94 85 2607 8080 299
55.058560 2 236 21 3720 42
55.061488 37 2 1131 1941 0
55.062464 2 37 1941 1131 212
55.063441 306 2 2547 20 0
55.065393 117 8 119 3891 0
55.066368 21 2 1397 20 0
55.068320 2 21 20 1397 512
55.070272 306 2 2547 20 0
55.073200 117 8 119 3891 5
55.075154 8 117 3891 119 56
55.081008 306 2 2547 20 0
55.085888 263 380 2529 25 0
55.089792 122 8 119 1979 5
55.092720 376 63 3574 25 50
55.096624 86 85 80 2554 0
55.096625 251 47 1094 1554 0
55.099552 12 2 1064 20 0
55.100528 47 251 1554 1094 512
55.100529 306 2 2547 20 0
55.102480 2 12 20 1064 256
55.105408 5 259 3862 119 512
55.105409 42 8 4184 119 42
55.106384 5 259 3862 119 512
55.106385 220 2 2000 2053 0
55.106386 306 2 2547 20 0
55.107360 5 259 3862 119 512
55.107361 5 259 3862 119 230
55.113216 117 8 119 3891 15
55.113217 306 2 2547 20 0
55.113218 259 5 119 3862 0
55.115168 8 117 3891 119 39
55.116144 33 2 1167 2005 0
55.118096 2 33 2005 1167 512
55.119072 306 2 2547 20 0
55.120048 8 122 1979 119 32
55.123953 122 8 119 1979 5
55.128832 94 85 2603 8080 0
55.129808 306 2 2547 20 0
55.131760 85 94 8080 2603 0
55.138592 120 8 119 4923 0
55.139568 8 131 119 41170 0
55.143472 113 5 119 3863 15
55.144448 8 122 1979 119 512
55.145424 8 122 1979 119 512
55.145425 8 122 1979 119 512
55.145426 8 122 1979 119 205
55.147376 48 2 1161 2032 0
55.149328 2 48 2032 1161 512
55.151281 306 2 2547 20 0
55.157136 122 8 119 1979 0
55.157137 113 8 119 3897 5
55.162017 117 8 119 3891 5
55.162992 8 122 1979 119 3
55.162993 21 2 1397 20 0
55.164944 15 2 4472 80 0
55.164945 2 21 20 1397 512
55.165920 2 15 80 4472 256
55.166896 5 113 3863 119 0
55.175681 375 2 32803 21 0
55.179584 220 2 2000 2053 0
55.183489 5 113 3863 119 41
55.184464 347 8 119 3896 5
55.189344 31 2 1263 1996 0
55.190320 8 117 3891 119 512
55.190321 8 117 3891 119 141
55.191296 2 31 1996 1263 512
55.192272 2 31 1996 1263 512
55.194225 50 2 55296 20 0
55.194226 8 347 3896 119 512
55.195200 8 347 3896 119 512
55.195201 5 353 3866 119 38
55.196176 8 347 3896 119 512
55.196177 8 347 3896 119 512
55.197152 2 50 20 55296 512
55.197154 2 50 20 55296 512
55.198128 2 50 20 55296 512
55.198129 8 347 3896 119 512
55.199104 8 347 3896 119 512
55.200080 8 347 3896 119 512
55.200081 361 181 1103 80 0
55.200082 8 347 3896 119 130
55.200083 8 113 3897 119 43
55.202032 181 361 80 1103 0
55.203009 122 8 119 1979 0
55.203010 353 5 119 3866 5
55.203011 181 361 80 1103 0
55.212768 5 353 3866 119 512
55.212769 85 94 8080 2607 0
55.212770 5 353 3866 119 512
55.213744 5 353 3866 119 15
55.215696 37 2 1131 1941 0
55.217649 2 37 1941 1131 212
55.221552 42 8 119 3012 5
55.229360 353 5 119 3866 0
55.230336 5 353 3866 119 3
55.237168 110 8 119 4968 5
55.238144 63 376 25 3574 0
55.239120 259 5 119 3862 0
55.240096 5 259 3862 119 3
55.243024 353 5 119 3866 0
55.249856 146 5 119 3857 0
55.251808 259 5 119 3862 45
55.253760 21 2 1397 20 0
55.255712 2 21 20 1397 512
55.257664 120 8 119 4923 0
55.258641 8 120 4923 119 3
55.261568 220 2 2000 2053 0
55.265473 117 8 119 3891 0
55.265474 10 2 1202 2029 0
55.266448 8 117 3891 119 3
55.267424 2 10 2029 1202 512
55.270352 220 2 2000 2053 0
55.272304 2 220 2053 2000 512
55.272305 2 220 2053 2000 512
55.273280 2 220 2053 2000 512
55.273281 2 220 2053 2000 512
55.277184 113 5 119 3863 15
55.280112 147 2 1951 1845 0
55.281088 5 113 3863 119 31
55.282064 2 147 1845 1951 512
55.282065 113 8 119 3897 0
55.283040 287 2 1142 20 0
55.284992 2 287 20 1142 512
55.287920 8 110 4968 119 39
55.287921 5 259 3862 119 38
55.297681 110 8 119 4968 5
55.308416 259 5 119 3862 15
55.312321 5 259 3862 119 41
55.318176 259 5 119 3862 5
55.321105 8 42 3012 119 35
55.325008 113 8 119 3897 15
55.326960 8 113 3897 119 44
55.328912 137 63 4734 25 6
55.336720 80 330 3645 25 0
55.339648 8 5 119 4490 0
55.339649 2 39 1630 1042 512
55.340624 2 381 4288 1257 1
55.341600 220 2 2000 2053 0
55.350384 8 110 4968 119 512
55.351360 8 110 4968 119 512
55.352336 8 110 4968 119 512
55.352337 8 110 4968 119 47
55.353312 15 2 4472 80 0
55.355264 2 15 80 4472 256
55.356240 353 5 119 3866 5
55.362096 5 259 3862 119 512
55.362097 5 259 3862 119 390
55.365024 110 8 119 4968 0
55.365025 41 2 1119 1951 0
55.366976 2 41 1951 1119 512
55.366977 5 353 3866 119 0
55.370880 113 5 119 3863 15
55.373808 29 30 3001 1296 60
55.373809 113 8 119 3897 15
55.374784 107 8 119 1599 5
55.374785 5 113 3863 119 49
55.375760 12 2 1064 20 0
55.376736 12 2 1064 20 0
55.377714 2 12 20 1064 256
55.378688 2 12 20 1064 256
55.379664 110 8 119 4968 0
55.381617 113 5 119 3863 15
55.381618 8 110 4968 119 3
55.382593 347 8 119 3896 0
55.382594 37 2 1131 1941 0
55.384544 2 37 1941 1131 212
55.389424 8 113 3897 119 43
55.392352 347 8 119 3896 0
55.399184 21 2 1397 20 0
55.406016 2 21 20 1397 512
55.407968 63 137 25 4734 45
55.409922 15 2 4472 80 0
55.411872 2 15 80 4472 256
55.411873 2 15 80 4472 256
55.411874 347 8 119 3896 0
55.413824 347 8 119 3896 0
55.414800 220 2 2000 2053 0
55.414801 160 2 1529 80 0
55.414802 8 347 3896 119 3
55.416752 8 107 1599 119 39
55.416753 2 160 80 1529 408
55.422608 5 113 3863 119 54
55.431392 116 8 119 3821 8
55.433344 42 8 119 3012 5
55.435296 33 2 1167 2005 0
55.437248 5 249 3861 119 3
55.438224 2 33 2005 1167 512
55.438225 5 8 25 2796 1
55.439201 8 5 2796 25 0
55.439202 185 22 2575 80 0
55.439203 259 5 119 3862 0
55.440176 5 259 3862 119 3
55.443104 22 185 80 2575 512
55.444080 22 185 80 2575 512
55.448960 249 5 119 3861 0
55.451888 21 2 1397 20 0
55.453840 2 21 20 1397 512
55.457744 120 8 119 4923 0
55.460672 8 116 3821 119 512
55.460673 8 116 3821 119 367
55.461648 113 8 119 3897 15
55.463601 113 5 119 3863 15
55.464576 8 113 3897 119 38
55.465552 117 8 119 3891 0
55.472384 113 8 119 3897 15
55.474336 8 113 3897 119 36
55.478240 107 8 119 1599 0
55.479216 113 8 119 3897 5
55.483120 8 42 3012 119 512
55.483121 8 42 3012 119 512
55.484096 8 42 3012 119 27
55.485072 8 113 3897 119 1284
55.488000 220 2 2000 2053 0
55.492880 5 353 3866 119 42
55.495808 2 220 2053 2000 512
55.497760 30 29 1296 3001 0
55.499712 353 5 119 3866 5
55.503616 5 353 3866 119 512
55.504592 5 353 3866 119 512
55.504593 5 353 3866 119 512
55.505568 5 353 3866 119 512
55.505570 137 63 4734 25 0
55.507520 5 353 3866 119 512
55.507521 63 137 25 4734 0
55.507522 5 353 3866 119 512
55.508496 5 353 3866 119 512
55.508497 5 353 3866 119 109
55.520208 120 8 119 4923 5
55.522160 63 137 25 4734 0
55.522161 127 17 25 2405 0
55.522162 48 2 1161 2032 0
55.523136 37 2 1131 1941 0
55.525088 2 48 2032 1161 512
55.525089 2 37 1941 1131 212
55.525090 5 113 3863 119 34
55.526064 17 127 2405 25 512
55.526065 353 5 119 3866 0
55.526066 17 127 2405 25 512
55.527040 17 127 2405 25 512
55.528016 31 2 1263 1996 0
55.528992 353 5 119 3866 0
55.528993 249 5 119 3861 5
55.529968 2 31 1996 1263 512
55.530944 113 5 119 3863 15
55.533872 5 249 3861 119 32
55.534848 353 5 119 3866 0
55.536800 7 8 119 3621 5
55.539728 8 7 3621 119 0
55.545585 249 5 119 3861 5
55.548513 287 2 1142 20 0
55.550464 2 287 20 1142 512
55.551440 5 249 3861 119 512
55.551441 5 249 3861 119 512
55.551442 5 249 3861 119 17
55.553392 21 2 1397 20 0
55.555344 2 21 20 1397 512
55.557296 354 85 1116 8080 0
55.558272 259 5 119 3862 5
55.560224 220 2 2000 2053 0
55.562176 85 354 8080 1116 512
55.564128 85 354 8080 1116 512
55.564129 85 354 8080 1116 512
55.567056 5 113 3863 119 0
55.569984 10 2 1202 2029 0
55.571936 2 10 2029 1202 512
55.574864 249 5 119 3861 0
55.575840 5 249 3861 119 3
55.580720 12 2 1064 20 0
55.580721 110 8 119 4968 0
55.581697 2 12 20 1064 256
55.588528 236 2 3720 21 0
55.595360 5 259 3862 119 43
55.598288 137 63 4734 25 0
55.600240 236 2 3720 21 28
55.602192 2 236 21 3720 30
55.610000 8 120 4923 119 37
55.613904 116 8 119 3821 0
55.614880 8 116 3821 119 3
55.623664 15 2 4472 80 0
55.624640 116 8 119 3821 13
55.625617 2 15 80 4472 256
55.627568 8 116 3821 119 41
55.629521 180 181 2397 80 0
55.630496 41 2 1119 1951 0
55.631473 181 180 80 2397 0
55.632448 2 41 1951 1119 512
55.632449 181 180 80 2397 0
55.633424 220 2 2000 2053 0
55.637328 259 5 119 3862 5
55.639280 5 113 3863 119 35
55.641232 8 7 3621 119 37
55.642208 206 207 1424 25 0
55.642209 353 5 119 3866 0
55.643184 5 353 3866 119 3
55.650992 209 210 3786 25 0
55.658800 147 2 1951 1845 0
55.663680 2 147 1845 1951 512
55.663681 42 8 119 3012 0
55.676368 5 259 3862 119 512
55.677344 5 259 3862 119 512
55.677345 5 259 3862 119 512
55.678320 5 259 3862 119 200
55.681248 113 8 119 3897 0
55.682224 8 113 3897 119 3
55.684176 259 5 119 3862 0
55.685152 251 47 1094 1554 0
55.689056 47 251 1554 1094 512
55.696865 21 2 1397 20 0
55.699792 2 21 20 1397 512
55.700769 347 8 119 3896 0
55.703696 180 181 2397 80 0
55.705648 133 8 2692 119 30
55.705649 8 133 119 2692 0
55.707600 62 5 119 4971 15
55.710528 42 8 119 3012 0
55.711504 8 42 3012 119 3
55.717360 220 2 2000 2053 0
55.718336 120 8 119 4923 5
55.718337 12 2 1064 20 0
55.719312 110 8 119 4968 5
55.720288 2 12 20 1064 256
55.723216 8 110 4968 119 37
55.723217 249 5 119 3861 5
55.728096 37 2 1131 1941 0
55.728097 5 249 3861 119 77
55.728098 353 5 119 3866 5
55.730048 2 37 1941 1131 212
55.730049 80 382 3662 25 0
55.731024 110 8 119 4968 5
55.732000 160 2 1529 80 0
55.738832 15 2 4472 80 0
55.739808 8 110 4968 119 0
55.740784 2 15 80 4472 256
55.740785 249 5 119 3861 5
55.746640 8 120 4923 119 512
55.747616 8 120 4923 119 512
55.748592 8 120 4923 119 512
55.748593 8 120 4923 119 512
55.749568 5 249 3861 119 512
55.749569 8 120 4923 119 512
55.750544 5 249 3861 119 512
55.750545 8 120 4923 119 512
55.751520 5 249 3861 119 512
55.751521 5 249 3861 119 100
55.751522 8 120 4923 119 512
55.752496 8 120 4923 119 495
55.757377 33 2 1167 2005 0
55.759328 2 33 2005 1167 512
55.762256 8 110 4968 119 512
55.763232 8 110 4968 119 512
55.763234 8 110 4968 119 82
55.764208 180 181 2397 80 536
55.766161 5 353 3866 119 0
55.773968 249 5 119 3861 0
55.774944 347 8 119 3896 5
55.775920 110 8 119 4968 0
55.776896 8 110 4968 119 3
55.778848 8 347 3896 119 35
55.782752 110 8 119 4968 0
55.787632 5 353 3866 119 40
55.790560 21 2 1397 20 0
55.791536 220 2 2000 2053 0
55.792512 2 21 20 1397 512
55.794464 353 5 119 3866 5
55.799344 5 353 3866 119 512
55.799345 5 353 3866 119 407
55.800320 116 8 119 3821 8
55.802272 188 208 2551 25 0
55.819840 287 2 1142 20 0
55.820816 5 62 4971 119 35
55.821793 2 287 20 1142 512
55.826672 8 116 3821 119 512
55.828624 8 116 3821 119 347
55.828625 181 180 80 2397 0
55.830576 31 2 1263 1996 0
55.830577 181 180 80 2397 0
55.832528 2 31 1996 1263 512
55.838384 2 67 2025 1114 512
55.840336 2 36 20 6905 512
55.840337 259 5 119 3862 0
55.840339 5 259 3862 119 3
55.842288 353 5 119 3866 0
55.843265 5 353 3866 119 3
55.851072 12 2 1064 20 0
55.853024 2 12 20 1064 256
55.857904 7 8 119 3621 0
55.859856 21 2 1397 20 0
55.861808 2 21 20 1397 512
55.865712 220 2 2000 2053 0
55.879377 113 8 119 3897 0
55.892064 50 2 55296 20 0
55.894016 2 50 20 55296 512
55.894992 2 50 20 55296 512
55.894993 15 2 4472 80 0
55.895968 2 15 80 4472 256
55.903776 48 2 1161 2032 0
55.903777 383 158 3068 25 0
55.904752 2 48 2032 1161 512
55.907680 85 105 8080 1943 1
55.907682 37 2 1131 1941 0
55.909632 2 37 1941 1131 212
55.910608 42 8 119 3012 0
55.912560 180 181 2397 80 534
55.915488 7 8 119 3621 5
55.920368 181 180 80 2397 536
55.921344 181 180 80 2397 536
55.926224 181 180 80 2397 536
55.929152 181 180 80 2397 536
55.929153 120 8 119 4923 0
55.929154 41 2 1119 1951 0
55.931104 2 41 1951 1119 512
55.933056 117 8 119 3891 5
55.934032 8 7 3621 119 512
55.934033 8 7 3621 119 307
55.936960 8 117 3891 119 44
55.937936 110 8 119 4968 5
55.937937 21 2 1397 20 0
55.938912 8 110 4968 119 0
55.939889 2 21 20 1397 512
55.940864 50 2 55296 20 0
55.942816 2 50 20 55296 512
55.942817 8 110 4968 119 37
55.942818 220 2 2000 2053 0
55.946720 259 5 119 3862 5
55.947696 42 8 119 3012 5
55.950624 5 259 3862 119 38
55.962336 10 2 1202 2029 0
55.965264 2 10 2029 1202 512
55.965265 249 5 119 3861 0
55.966240 224 227 25 29310 47
55.966242 5 249 3861 119 3
55.967216 5 11 119 3868 0
55.969168 224 227 25 29310 47
55.972097 354 85 1116 8080 0
55.974048 220 2 2000 2053 0
55.979904 110 8 119 4968 5
55.984784 117 8 119 3891 15
55.985760 259 5 119 3862 5
55.987712 8 117 3891 119 32
55.994544 353 5 119 3866 5
55.998448 120 8 119 4923 0
56.001952 8 42 3012 119 31
56.006832 180 181 2397 80 0
56.008784 181 180 80 2397 335
56.009760 5 259 3862 119 512
56.009761 5 259 3862 119 224
56.011712 181 180 80 2397 335
56.012688 116 8 119 3821 0
56.014640 8 110 4968 119 512
56.014641 8 110 4968 119 342
56.014642 8 116 3821 119 3
56.017568 220 2 2000 2053 0
56.024400 116 8 119 3821 13
56.027328 8 116 3821 119 45
56.029280 117 8 119 3891 5
56.031232 8 117 3891 119 512
56.032208 8 117 3891 119 316
56.035136 347 8 119 3896 5
56.036112 8 347 3896 119 0
56.040016 259 5 119 3862 0
56.042944 5 259 3862 119 3
56.043920 227 224 29310 25 0
56.053680 21 2 1397 20 0
56.054656 105 85 1943 8080 0
56.055632 2 21 20 1397 512
56.058560 85 105 8080 1943 512
56.058561 147 2 1951 1845 0
56.058562 42 8 119 3012 15
56.061488 2 147 1845 1951 512
56.062464 85 105 8080 1943 512
56.062465 85 105 8080 1943 512
56.063440 85 105 8080 1943 512
56.063441 85 105 8080 1943 512
56.063442 160 2 1529 80 0
56.064416 85 105 8080 1943 512
56.065392 85 105 8080 1943 512
56.065394 117 8 119 3891 0
56.066368 2 160 80 1529 408
56.066369 8 117 3891 119 3
56.067344 2 160 80 1529 408
56.070272 120 8 119 4923 0
56.070273 15 2 4472 80 0
56.072224 2 15 80 4472 256
56.074177 36 2 6905 20 0
56.076128 2 36 20 6905 512
56.077104 2 36 20 6905 512
56.077107 5 353 3866 119 41
56.078080 33 2 1167 2005 0
56.080032 2 33 2005 1167 512
56.082961 287 2 1142 20 0
56.083936 249 5 119 3861 5
56.084912 2 287 20 1142 512
56.084913 180 181 2397 80 0
56.084914 353 5 119 3866 5
56.087840 5 353 3866 119 512
56.087841 5 353 3866 119 512
56.088817 5 353 3866 119 90
56.089792 5 249 3861 119 37
56.095649 347 8 119 3896 15
56.097600 220 2 2000 2053 0
56.098576 37 2 1131 1941 0
56.099552 8 42 3012 119 45
56.099553 2 37 1941 1131 212
56.101504 249 5 119 3861 5
56.102480 8 347 3896 119 47
56.103456 353 5 119 3866 0
56.104433 5 353 3866 119 3
56.106384 5 249 3861 119 512
56.106386 5 249 3861 119 286
56.116144 78 5 3299 119 37
56.122976 7 8 119 3621 0
56.123952 8 7 3621 119 3
56.128832 88 5 37820 119 536
56.129808 5 88 119 37820 0
56.140544 8 42 119 4184 0
56.149328 21 2 1397 20 0
56.151280 2 21 20 1397 512
56.157136 42 8 119 3012 5
56.166896 5 55 119 4583 0
56.166898 249 5 119 3861 0
56.167873 5 249 3861 119 3
56.171776 31 2 1263 1996 0
56.171777 353 5 119 3866 5
56.172752 166 2 1050 21 11
56.173728 2 31 1996 1263 512
56.174705 220 2 2000 2053 0
56.176656 2 220 2053 2000 512
56.178609 29 30 3001 1296 60
56.178610 91 2 1086 4043 0
56.181536 110 8 119 4968 0
56.182513 8 110 4968 119 3
56.184464 113 5 119 3863 15
56.188368 12 2 1064 20 0
56.188369 12 2 1064 20 0
56.190320 2 12 20 1064 256
56.190321 2 12 20 1064 256
56.190322 113 8 119 3897 5
56.201056 331 332 3656 25 0
56.208864 2 166 21 1050 29
56.208865 180 181 2397 80 0
56.210816 181 180 80 2397 0
56.211792 116 8 119 3821 0
56.211793 259 5 119 3862 5
56.212768 181 180 80 2397 0
56.220577 5 259 3862 119 45
56.227408 259 5 119 3862 5
56.231312 5 113 3863 119 37
56.234240 5 259 3862 119 512
56.234241 5 259 3862 119 512
56.237168 5 259 3862 119 512
56.237169 5 259 3862 119 512
56.238144 5 259 3862 119 105
56.238145 9 2 514 1013 1
56.240096 2 9 1013 514 0
56.242049 259 5 119 3862 0
56.244001 41 2 1119 1951 0
56.244976 15 2 4472 80 0
56.245952 259 5 119 3862 0
56.245953 2 41 1951 1119 512
56.245954 5 259 3862 119 3
56.246928 2 15 80 4472 256
56.247904 220 2 2000 2053 0
56.253760 105 85 1943 8080 0
56.260592 259 5 119 3862 48
56.260593 37 2 1131 1941 0
56.261568 251 47 1094 1554 0
56.261570 21 2 1397 20 0
56.262544 2 37 1941 1131 212
56.263520 5 259 3862 119 38
56.264496 2 21 20 1397 512
56.265472 47 251 1554 1094 512
56.265474 117 8 119 3891 0
56.272304 120 8 119 4923 0
56.273280 8 120 4923 119 3
56.274256 249 5 119 3861 5
56.278160 5 249 3861 119 43
56.278162 113 5 119 3863 0
56.284992 48 2 1161 2032 0
56.286944 2 48 2032 1161 512
56.287920 85 86 2557 80 0
56.287921 5 353 3866 119 44
56.290848 85 86 2557 80 0
56.291825 249 5 119 3861 5
56.294752 30 29 1296 3001 0
56.295728 353 5 119 3866 5
56.298656 113 5 119 3863 15
56.303536 5 353 3866 119 512
56.304512 5 353 3866 119 512
56.304513 5 353 3866 119 512
56.305488 5 353 3866 119 512
56.305490 5 353 3866 119 512
56.306464 5 353 3866 119 512
56.307440 5 353 3866 119 512
56.307441 5 353 3866 119 54
56.308416 88 5 37820 119 443
56.316224 149 304 55215 25 0
56.323056 220 2 2000 2053 0
56.325008 2 220 2053 2000 512
56.325009 220 2 2000 2053 0
56.325984 2 220 2053 2000 512
56.325985 353 5 119 3866 0
56.326960 5 249 3861 119 512
56.326961 259 5 119 3862 15
56.326962 5 249 3861 119 512
